U00096.2	RNIE	Genome	terminator	850205	850242	26.12	+	.	96	ID=terminator10037;E_value=7.22e-02;Bits=26.12;sumBits=26.12;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=26.12			
U00096.2	RNIE	Gene	terminator	850205	850242	28.11	+	.	635	ID=terminator10029;E_value=2.14e-02;Bits=28.11;sumBits=28.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=28.11,seed-b-14=21.16			
U00096.2	RNIE	Genome	terminator	853993	854029	25.51	-	.	97	ID=terminator10349;E_value=9.10e-02;Bits=25.51;sumBits=25.51;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.51			
U00096.2	RNIE	Gene	terminator	853993	854029	27.46	-	.	1037	ID=terminator10431;E_value=2.81e-02;Bits=27.46;sumBits=27.46;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=27.46,seed-b-14=22.84			
U00096.2	RNIE	Genome	terminator	854003	854039	21.19	+	.	98	ID=terminator10122;E_value=4.73e-01;Bits=21.19;sumBits=21.19;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.19			
U00096.2	RNIE	Gene	terminator	854003	854039	23.26	+	.	724	ID=terminator10118;E_value=1.59e-01;Bits=23.26;sumBits=23.26;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.26,seed-b-14=21.16			
U00096.2	RNIE	Gene	terminator	877857	877906	14.05	+	.	1514	ID=terminator10908;E_value=2.37e+01;Bits=14.05;sumBits=14.05;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=14.05			
U00096.2	RNIE	Gene	terminator	881149	881193	15.42	-	.	1583	ID=terminator10977;E_value=1.13e+01;Bits=15.42;sumBits=15.42;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=15.42			
U00096.2	RNIE	Gene	terminator	881159	881203	16.92	+	.	1414	ID=terminator10808;E_value=4.96e+00;Bits=16.92;sumBits=16.92;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=16.92			
U00096.2	RNIE	Genome	terminator	884121	884163	19.81	-	.	99	ID=terminator10461;E_value=8.01e-01;Bits=19.81;sumBits=19.81;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.81			
U00096.2	RNIE	Gene	terminator	884121	884163	20.03	-	.	1207	ID=terminator10601;E_value=6.04e-01;Bits=20.03;sumBits=20.03;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.03,seed-b-14=15.66			
U00096.2	RNIE	Gene	terminator	887194	887248	14.92	-	.	1602	ID=terminator10996;E_value=1.48e+01;Bits=14.92;sumBits=14.92;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=14.92			
U00096.2	RNIE	Gene	terminator	889676	889712	14.11	-	.	1385	ID=terminator10779;E_value=6.99e+00;Bits=14.11;sumBits=14.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=14.11			
U00096.2	RNIE	Gene	terminator	897180	897218	16.69	+	.	1418	ID=terminator10812;E_value=5.62e+00;Bits=16.69;sumBits=16.69;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=16.69			
U00096.2	RNIE	Gene	terminator	898858	898889	20.27	-	.	1199	ID=terminator10593;E_value=5.47e-01;Bits=20.27;sumBits=20.27;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.27,seed-b-14=17.66			
U00096.2	RNIE	Gene	terminator	899905	899951	28.21	-	.	1067	ID=terminator10461;E_value=1.05e-02;Bits=28.21;sumBits=54.08;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.87,seed-b-14=28.21			
U00096.2	RNIE	Genome	terminator	899906	899948	23.53	-	.	100	ID=terminator10379;E_value=1.94e-01;Bits=23.53;sumBits=23.53;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.53			
U00096.2	RNIE	Gene	terminator	899915	899961	21.25	+	.	843	ID=terminator10237;E_value=4.68e-01;Bits=21.25;sumBits=40.38;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.13,seed-b-14=21.25			
U00096.2	RNIE	Genome	terminator	899916	899958	16.61	+	.	101	ID=terminator10238;E_value=2.72e+00;Bits=16.61;sumBits=16.61;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.61			
U00096.2	RNIE	Genome	terminator	914529	914567	21.94	-	.	102	ID=terminator10415;E_value=3.55e-01;Bits=21.94;sumBits=21.94;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.94			
U00096.2	RNIE	Gene	terminator	914529	914567	23.10	-	.	1123	ID=terminator10517;E_value=1.70e-01;Bits=23.10;sumBits=23.10;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.10,seed-b-14=22.40			
U00096.2	RNIE	Genome	terminator	914539	914577	16.05	+	.	103	ID=terminator10248;E_value=3.37e+00;Bits=16.05;sumBits=16.05;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.05			
U00096.2	RNIE	Gene	terminator	914539	914577	17.32	+	.	891	ID=terminator10285;E_value=1.85e+00;Bits=17.32;sumBits=17.32;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=17.32			
U00096.2	RNIE	Genome	terminator	921518	921556	23.43	-	.	104	ID=terminator10382;E_value=2.02e-01;Bits=23.43;sumBits=23.43;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.43			
U00096.2	RNIE	Gene	terminator	921518	921556	24.90	-	.	1088	ID=terminator10482;E_value=8.08e-02;Bits=24.90;sumBits=24.90;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=24.90,seed-b-14=22.08			
U00096.2	RNIE	Genome	terminator	921528	921566	18.66	+	.	105	ID=terminator10183;E_value=1.24e+00;Bits=18.66;sumBits=18.66;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.66			
U00096.2	RNIE	Gene	terminator	921528	921566	20.17	+	.	817	ID=terminator10211;E_value=5.71e-01;Bits=20.17;sumBits=20.17;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.17,seed-b-14=18.78			
U00096.2	RNIE	Gene	terminator	924787	924830	19.09	+	.	846	ID=terminator10240;E_value=8.93e-01;Bits=19.09;sumBits=19.09;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.09,seed-b-14=19.24			
U00096.2	RNIE	Genome	terminator	925060	925097	22.57	-	.	106	ID=terminator10393;E_value=2.80e-01;Bits=22.57;sumBits=22.57;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.57			
U00096.2	RNIE	Gene	terminator	925060	925097	22.75	-	.	1132	ID=terminator10526;E_value=1.96e-01;Bits=22.75;sumBits=22.75;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.75,seed-b-14=21.77			
U00096.2	RNIE	Gene	terminator	925068	925109	14.34	+	.	985	ID=terminator10379;E_value=6.34e+00;Bits=14.34;sumBits=14.34;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=14.34			
U00096.2	RNIE	Genome	terminator	925374	925410	19.46	-	.	107	ID=terminator10474;E_value=9.15e-01;Bits=19.46;sumBits=19.46;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.46			
U00096.2	RNIE	Gene	terminator	925375	925409	24.32	-	.	1101	ID=terminator10495;E_value=1.03e-01;Bits=24.32;sumBits=24.32;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=24.32,seed-b-14=22.87			
U00096.2	RNIE	Genome	terminator	930238	930282	21.84	-	.	108	ID=terminator10417;E_value=3.70e-01;Bits=21.84;sumBits=21.84;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.84			
U00096.2	RNIE	Gene	terminator	930238	930282	22.45	-	.	1143	ID=terminator10537;E_value=2.23e-01;Bits=22.45;sumBits=22.45;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.45,seed-b-14=16.71			
U00096.2	RNIE	Genome	terminator	930248	930292	16.89	+	.	109	ID=terminator10230;E_value=2.45e+00;Bits=16.89;sumBits=16.89;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.89			
U00096.2	RNIE	Gene	terminator	930248	930292	18.78	+	.	852	ID=terminator10246;E_value=1.01e+00;Bits=18.78;sumBits=18.78;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.78,seed-b-14=17.26			
U00096.2	RNIE	Gene	terminator	932367	932410	15.00	+	.	1474	ID=terminator10868;E_value=1.42e+01;Bits=15.00;sumBits=15.00;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=15.00			
U00096.2	RNIE	Gene	terminator	939954	939987	20.09	-	.	1205	ID=terminator10599;E_value=5.89e-01;Bits=20.09;sumBits=20.09;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.09,seed-b-14=14.85			
U00096.2	RNIE	Genome	terminator	939963	939998	16.60	+	.	110	ID=terminator10239;E_value=2.73e+00;Bits=16.60;sumBits=16.60;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.60			
U00096.2	RNIE	Gene	terminator	939964	939997	25.00	+	.	685	ID=terminator10079;E_value=7.76e-02;Bits=25.00;sumBits=25.00;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.00,seed-b-14=19.58			
U00096.2	RNIE	Gene	terminator	944124	944161	15.03	+	.	1472	ID=terminator10866;E_value=1.39e+01;Bits=15.03;sumBits=15.03;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=15.03			
U00096.2	RNIE	Gene	terminator	946238	946289	16.77	-	.	1548	ID=terminator10942;E_value=5.40e+00;Bits=16.77;sumBits=16.77;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=16.77			
U00096.2	RNIE	Gene	terminator	946248	946299	24.25	+	.	766	ID=terminator10160;E_value=9.13e-02;Bits=24.25;sumBits=46.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.86,seed-b-14=24.25			
U00096.2	RNIE	Genome	terminator	949512	949553	28.56	-	.	111	ID=terminator10314;E_value=2.84e-02;Bits=28.56;sumBits=28.56;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=28.56			
U00096.2	RNIE	Gene	terminator	949512	949553	29.57	-	.	1011	ID=terminator10405;E_value=1.17e-02;Bits=29.57;sumBits=29.57;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=29.57,seed-b-14=26.21			
U00096.2	RNIE	Gene	terminator	949523	949564	17.45	+	.	938	ID=terminator10332;E_value=3.71e+00;Bits=17.45;sumBits=32.95;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=15.50,seed-b-14=17.45			
U00096.2	RNIE	Genome	terminator	949524	949563	14.60	+	.	112	ID=terminator10275;E_value=5.87e+00;Bits=14.60;sumBits=14.60;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=14.60			
U00096.2	RNIE	Genome	terminator	950419	950456	23.25	-	.	113	ID=terminator10388;E_value=2.16e-01;Bits=23.25;sumBits=23.25;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.25			
U00096.2	RNIE	Gene	terminator	950419	950456	23.42	-	.	1117	ID=terminator10511;E_value=1.49e-01;Bits=23.42;sumBits=23.42;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.42,seed-b-14=16.78			
U00096.2	RNIE	Genome	terminator	950428	950467	16.91	+	.	114	ID=terminator10229;E_value=2.43e+00;Bits=16.91;sumBits=16.91;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.91			
U00096.2	RNIE	Gene	terminator	950428	950467	17.51	+	.	885	ID=terminator10279;E_value=1.71e+00;Bits=17.51;sumBits=17.51;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=17.51,seed-b-14=17.45			
U00096.2	RNIE	Gene	terminator	957980	958018	19.56	+	.	832	ID=terminator10226;E_value=7.34e-01;Bits=19.56;sumBits=19.56;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.56,seed-b-14=16.98			
U00096.2	RNIE	Genome	terminator	957981	958019	18.31	+	.	115	ID=terminator10193;E_value=1.42e+00;Bits=18.31;sumBits=18.31;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.31			
U00096.2	RNIE	Genome	terminator	959355	959397	18.43	+	.	116	ID=terminator10191;E_value=1.36e+00;Bits=18.43;sumBits=18.43;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.43			
U00096.2	RNIE	Gene	terminator	959355	959397	18.54	+	.	860	ID=terminator10254;E_value=1.12e+00;Bits=18.54;sumBits=18.54;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.54,seed-b-14=19.39			
U00096.2	RNIE	Gene	terminator	963351	963385	18.11	-	.	1257	ID=terminator10651;E_value=1.34e+00;Bits=18.11;sumBits=18.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.11,seed-b-14=14.97			
U00096.2	RNIE	Genome	terminator	963360	963396	18.58	+	.	117	ID=terminator10188;E_value=1.28e+00;Bits=18.58;sumBits=18.58;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.58			
U00096.2	RNIE	Gene	terminator	963361	963395	25.53	+	.	676	ID=terminator10070;E_value=6.22e-02;Bits=25.53;sumBits=25.53;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.53,seed-b-14=19.25			
U00096.2	RNIE	Genome	terminator	980011	980048	23.04	+	.	118	ID=terminator10086;E_value=2.33e-01;Bits=23.04;sumBits=23.04;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.04			
U00096.2	RNIE	Gene	terminator	980011	980048	23.27	+	.	722	ID=terminator10116;E_value=1.58e-01;Bits=23.27;sumBits=23.27;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.27,seed-b-14=20.55			
U00096.2	RNIE	Genome	terminator	985054	985091	26.14	-	.	119	ID=terminator10337;E_value=7.16e-02;Bits=26.14;sumBits=26.14;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=26.14			
U00096.2	RNIE	Gene	terminator	985054	985091	26.57	-	.	1052	ID=terminator10446;E_value=4.05e-02;Bits=26.57;sumBits=26.57;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=26.57,seed-b-14=21.65			
U00096.2	RNIE	Genome	terminator	985064	985101	21.32	+	.	120	ID=terminator10120;E_value=4.50e-01;Bits=21.32;sumBits=21.32;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.32			
U00096.2	RNIE	Gene	terminator	985065	985100	21.78	+	.	769	ID=terminator10163;E_value=2.93e-01;Bits=21.78;sumBits=21.78;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.78,seed-b-14=20.80			
U00096.2	RNIE	Gene	terminator	986616	986662	26.39	-	.	1056	ID=terminator10450;E_value=4.37e-02;Bits=26.39;sumBits=26.39;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=26.39,seed-b-14=23.39			
U00096.2	RNIE	Genome	terminator	986617	986659	15.25	-	.	121	ID=terminator10579;E_value=4.57e+00;Bits=15.25;sumBits=15.25;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=15.25			
U00096.2	RNIE	Genome	terminator	986627	986669	16.04	+	.	122	ID=terminator10249;E_value=3.38e+00;Bits=16.04;sumBits=16.04;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.04			
U00096.2	RNIE	Gene	terminator	986627	986671	22.57	+	.	786	ID=terminator10180;E_value=2.28e-01;Bits=22.57;sumBits=43.82;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.25,seed-b-14=22.57			
U00096.2	RNIE	Genome	terminator	986761	986796	19.05	-	.	123	ID=terminator10483;E_value=1.07e+00;Bits=19.05;sumBits=19.05;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.05			
U00096.2	RNIE	Gene	terminator	986761	986796	25.28	-	.	1080	ID=terminator10474;E_value=6.91e-02;Bits=25.28;sumBits=25.28;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.28,seed-b-14=23.52			
U00096.2	RNIE	Gene	terminator	988336	988373	18.21	-	.	1383	ID=terminator10777;E_value=2.46e+00;Bits=18.21;sumBits=32.35;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=14.14,seed-b-14=18.21			
U00096.2	RNIE	Gene	terminator	992450	992499	15.51	-	.	1578	ID=terminator10972;E_value=1.08e+01;Bits=15.51;sumBits=15.51;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=15.51			
U00096.2	RNIE	Gene	terminator	997657	997699	14.28	+	.	1504	ID=terminator10898;E_value=2.10e+01;Bits=14.28;sumBits=14.28;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=14.28			
U00096.2	RNIE	Gene	terminator	1005028	1005071	19.95	+	.	1394	ID=terminator10788;E_value=9.55e-01;Bits=19.95;sumBits=19.95;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=19.95			
U00096.2	RNIE	Gene	terminator	1014700	1014746	19.76	+	.	916	ID=terminator10310;E_value=1.06e+00;Bits=19.76;sumBits=36.07;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.31,seed-b-14=19.76			
U00096.2	RNIE	Genome	terminator	1015112	1015148	21.33	-	.	124	ID=terminator10429;E_value=4.49e-01;Bits=21.33;sumBits=21.33;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.33			
U00096.2	RNIE	Gene	terminator	1015112	1015148	22.69	-	.	1137	ID=terminator10531;E_value=2.02e-01;Bits=22.69;sumBits=22.69;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.69,seed-b-14=17.91			
U00096.2	RNIE	Genome	terminator	1015122	1015158	17.53	+	.	125	ID=terminator10210;E_value=1.91e+00;Bits=17.53;sumBits=17.53;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=17.53			
U00096.2	RNIE	Gene	terminator	1015122	1015158	19.28	+	.	839	ID=terminator10233;E_value=8.24e-01;Bits=19.28;sumBits=19.28;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.28,seed-b-14=15.72			
U00096.2	RNIE	Genome	terminator	1018185	1018220	25.27	-	.	126	ID=terminator10352;E_value=9.97e-02;Bits=25.27;sumBits=25.27;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.27			
U00096.2	RNIE	Gene	terminator	1018185	1018220	26.63	-	.	1050	ID=terminator10444;E_value=3.94e-02;Bits=26.63;sumBits=26.63;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=26.63,seed-b-14=22.18			
U00096.2	RNIE	Genome	terminator	1018194	1018231	18.47	+	.	127	ID=terminator10190;E_value=1.34e+00;Bits=18.47;sumBits=18.47;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.47			
U00096.2	RNIE	Gene	terminator	1018194	1018231	19.10	+	.	845	ID=terminator10239;E_value=8.90e-01;Bits=19.10;sumBits=19.10;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.10,seed-b-14=16.34			
U00096.2	RNIE	Gene	terminator	1027572	1027619	27.66	-	.	1070	ID=terminator10464;E_value=1.42e-02;Bits=27.66;sumBits=53.35;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=25.69,seed-b-14=27.66			
U00096.2	RNIE	Genome	terminator	1027573	1027616	21.70	-	.	128	ID=terminator10422;E_value=3.90e-01;Bits=21.70;sumBits=21.70;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.70			
U00096.2	RNIE	Gene	terminator	1027583	1027628	22.25	+	.	825	ID=terminator10219;E_value=2.72e-01;Bits=22.25;sumBits=42.18;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.93,seed-b-14=22.25			
U00096.2	RNIE	Genome	terminator	1029925	1029961	15.68	-	.	129	ID=terminator10565;E_value=3.88e+00;Bits=15.68;sumBits=15.68;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=15.68			
U00096.2	RNIE	Gene	terminator	1029925	1029961	17.01	-	.	1288	ID=terminator10682;E_value=2.11e+00;Bits=17.01;sumBits=17.01;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=17.01,seed-b-14=16.63			
U00096.2	RNIE	Genome	terminator	1030800	1030842	28.23	-	.	130	ID=terminator10316;E_value=3.21e-02;Bits=28.23;sumBits=28.23;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=28.23			
U00096.2	RNIE	Gene	terminator	1030800	1030842	28.41	-	.	1024	ID=terminator10418;E_value=1.89e-02;Bits=28.41;sumBits=28.41;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=28.41,seed-b-14=25.57			
U00096.2	RNIE	Genome	terminator	1030810	1030852	24.54	+	.	131	ID=terminator10059;E_value=1.32e-01;Bits=24.54;sumBits=24.54;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=24.54			
U00096.2	RNIE	Gene	terminator	1030810	1030852	24.71	+	.	691	ID=terminator10085;E_value=8.73e-02;Bits=24.71;sumBits=24.71;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=24.71,seed-b-14=21.60			
U00096.2	RNIE	Gene	terminator	1041135	1041178	24.35	-	.	1193	ID=terminator10587;E_value=8.64e-02;Bits=24.35;sumBits=44.74;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.39,seed-b-14=24.35			
U00096.2	RNIE	Genome	terminator	1041136	1041175	19.44	-	.	132	ID=terminator10475;E_value=9.25e-01;Bits=19.44;sumBits=19.44;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.44			
U00096.2	RNIE	Gene	terminator	1051097	1051131	14.49	+	.	979	ID=terminator10373;E_value=5.98e+00;Bits=14.49;sumBits=14.49;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=14.49			
U00096.2	RNIE	Genome	terminator	1066042	1066084	20.22	-	.	133	ID=terminator10449;E_value=6.85e-01;Bits=20.22;sumBits=20.22;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.22			
U00096.2	RNIE	Gene	terminator	1066042	1066084	20.43	-	.	1191	ID=terminator10585;E_value=5.13e-01;Bits=20.43;sumBits=20.43;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.43,seed-b-14=18.56			
U00096.2	RNIE	Gene	terminator	1067702	1067740	15.48	+	.	1455	ID=terminator10849;E_value=1.09e+01;Bits=15.48;sumBits=15.48;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=15.48			
U00096.2	RNIE	Gene	terminator	1085291	1085331	16.78	+	.	1416	ID=terminator10810;E_value=5.36e+00;Bits=16.78;sumBits=16.78;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=16.78			
U00096.2	RNIE	Gene	terminator	1090493	1090534	15.08	+	.	1469	ID=terminator10863;E_value=1.35e+01;Bits=15.08;sumBits=15.08;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=15.08			
U00096.2	RNIE	Gene	terminator	1096197	1096236	23.27	-	.	1133	ID=terminator10527;E_value=1.56e-01;Bits=23.27;sumBits=46.02;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.75,seed-b-14=23.27			
U00096.2	RNIE	Genome	terminator	1096198	1096235	21.11	-	.	134	ID=terminator10432;E_value=4.88e-01;Bits=21.11;sumBits=21.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.11			
U00096.2	RNIE	Genome	terminator	1096376	1096419	20.66	-	.	135	ID=terminator10441;E_value=5.80e-01;Bits=20.66;sumBits=20.66;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.66			
U00096.2	RNIE	Gene	terminator	1096378	1096417	22.58	-	.	1148	ID=terminator10542;E_value=2.27e-01;Bits=22.58;sumBits=44.85;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.27,seed-b-14=22.58			
U00096.2	RNIE	Gene	terminator	1096559	1096598	23.27	-	.	1134	ID=terminator10528;E_value=1.56e-01;Bits=23.27;sumBits=46.02;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.75,seed-b-14=23.27			
U00096.2	RNIE	Genome	terminator	1096560	1096597	21.11	-	.	136	ID=terminator10433;E_value=4.88e-01;Bits=21.11;sumBits=21.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.11			
U00096.2	RNIE	Gene	terminator	1096740	1096779	23.27	-	.	1135	ID=terminator10529;E_value=1.56e-01;Bits=23.27;sumBits=46.02;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.75,seed-b-14=23.27			
U00096.2	RNIE	Genome	terminator	1096741	1096778	21.11	-	.	137	ID=terminator10434;E_value=4.88e-01;Bits=21.11;sumBits=21.11;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.11			
U00096.2	RNIE	Gene	terminator	1099990	1100028	18.35	-	.	1336	ID=terminator10730;E_value=2.28e+00;Bits=18.35;sumBits=33.9;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=15.55,seed-b-14=18.35			
U00096.2	RNIE	Genome	terminator	1100029	1100067	15.16	-	.	138	ID=terminator10582;E_value=4.73e+00;Bits=15.16;sumBits=15.16;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=15.16			
U00096.2	RNIE	Gene	terminator	1100029	1100067	16.60	-	.	1303	ID=terminator10697;E_value=2.50e+00;Bits=16.60;sumBits=16.60;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=16.60			
U00096.2	RNIE	Genome	terminator	1100039	1100077	19.58	+	.	139	ID=terminator10171;E_value=8.77e-01;Bits=19.58;sumBits=19.58;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.58			
U00096.2	RNIE	Gene	terminator	1100039	1100077	21.53	+	.	777	ID=terminator10171;E_value=3.25e-01;Bits=21.53;sumBits=21.53;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.53,seed-b-14=20.16			
U00096.2	RNIE	Gene	terminator	1102157	1102198	14.13	+	.	1512	ID=terminator10906;E_value=2.27e+01;Bits=14.13;sumBits=14.13;Note=Predicted Rho independent terminator using cmsearch,seed-b-14=14.13			
U00096.2	RNIE	Gene	terminator	1104133	1104168	14.47	-	.	1375	ID=terminator10769;E_value=6.02e+00;Bits=14.47;sumBits=14.47;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=14.47			
U00096.2	RNIE	Genome	terminator	1104143	1104178	19.75	+	.	140	ID=terminator10163;E_value=8.21e-01;Bits=19.75;sumBits=19.75;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.75			
U00096.2	RNIE	Gene	terminator	1104143	1104178	20.31	+	.	816	ID=terminator10210;E_value=5.40e-01;Bits=20.31;sumBits=20.31;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=20.31,seed-b-14=20.68			
U00096.2	RNIE	Gene	terminator	1106913	1106957	23.07	-	.	1228	ID=terminator10622;E_value=1.74e-01;Bits=23.07;sumBits=42.41;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=19.34,seed-b-14=23.07			
U00096.2	RNIE	Genome	terminator	1106914	1106956	18.97	-	.	141	ID=terminator10487;E_value=1.11e+00;Bits=18.97;sumBits=18.97;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=18.97			
U00096.2	RNIE	Genome	terminator	1112743	1112785	21.88	-	.	142	ID=terminator10416;E_value=3.63e-01;Bits=21.88;sumBits=21.88;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=21.88			
U00096.2	RNIE	Gene	terminator	1112745	1112783	23.00	-	.	1126	ID=terminator10520;E_value=1.77e-01;Bits=23.00;sumBits=23.00;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.00,seed-b-14=19.32			
U00096.2	RNIE	Genome	terminator	1112755	1112793	22.76	+	.	143	ID=terminator10093;E_value=2.60e-01;Bits=22.76;sumBits=22.76;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=22.76			
U00096.2	RNIE	Gene	terminator	1112755	1112793	23.93	+	.	711	ID=terminator10105;E_value=1.21e-01;Bits=23.93;sumBits=23.93;Note=Predicted Rho independent terminator using cmsearch,seed-a-14=23.93,seed-b-14=22.45			
